"datetime","A","B","C","D","E","F","G","H","J","K","L","M","N","P"
"2023-01-01 00:00:00",3175.6,868.8,3.5,1392.7,16.1,126.3,1168.8,14.5,2229.6,697.3,253.2,1291.2,1348.1,1345.8
"2023-01-01 01:00:00",3100.7,866.3,3.2,1321.7,16,118.4,1167.5,14.3,2166,690,249.9,1309.5,1214,1302.7
"2023-01-01 02:00:00",3016.3,844.1,3.1,1244.2,15.8,143.4,1092.2,14.3,2102.8,688.1,250.5,1309.5,1083.4,1234.5
"2023-01-01 03:00:00",3030.9,853.4,3.2,1194,16,184.6,1069.8,14.5,2072.5,684.7,250.9,1311,902.6,1038.4
"2023-01-01 04:00:00",3061.5,866.1,3.1,1164.2,15.8,181.9,1040.9,14.6,2034.2,648.8,241.4,1284,744.6,855
"2023-01-01 05:00:00",3035.4,853.3,3.1,1178.1,15.5,167.9,1052.4,14.5,2010.9,588.5,230.4,1272.3,667.5,666.9
"2023-01-01 06:00:00",2998.9,831.4,3,1207.1,15,145.9,1164.9,14.5,2002.6,596.3,220.9,1245.3,608.5,511.6
"2023-01-01 07:00:00",3013.9,824.9,3.2,1224.2,14.1,135,1312.5,13.8,2029.4,629.4,219.3,1208.3,619.1,425.1
"2023-01-01 08:00:00",3025.3,812.2,3.1,1196.1,12.6,152.8,1372.6,12.8,2033.2,607.3,210.6,1218.2,662.5,363.4
"2023-01-01 09:00:00",2917,757.5,2.7,1198.7,12.1,170.5,1385.2,12,1959.3,602.8,208,1168.2,740.2,325.6
"2023-01-01 10:00:00",2819.1,716.7,2.2,1169.3,12.1,187.7,1349.5,11.8,1860.2,632.4,205.9,1099.2,810.3,298.9
"2023-01-01 11:00:00",2793.1,720.6,2.1,1142.1,13.1,184.3,1248.8,11.4,1801.7,678.7,188.9,1096.7,797.2,267.4
"2023-01-01 12:00:00",2764,733.5,1.9,1188.2,14.6,195.6,1106.7,10.5,1766.2,652.7,153.3,1156.8,694.8,233.9
"2023-01-01 13:00:00",2637.2,720.7,1.7,1277.9,13.9,196.9,1119.4,9.3,1728.4,548.1,109.1,1176.6,559.1,217.7
"2023-01-01 14:00:00",2542.2,666.1,1.7,1322.5,11.6,181,1282.4,9,1762.7,421.3,91.6,1186.6,465.2,239.2
"2023-01-01 15:00:00",2483,584.9,1.7,1276.4,8.8,173.8,1408.9,8.4,1688.4,350,83.1,1172.4,421.5,272.5
"2023-01-01 16:00:00",2414.4,556.2,1.5,1109.5,7.2,160.6,1366.7,6.8,1542.8,309.8,81.7,1092.1,403.8,325.7
"2023-01-01 17:00:00",2304.2,551.5,1.3,879.7,6.7,150.5,1211,5.7,1274.2,285.6,80.8,988.9,500,419.6
"2023-01-01 18:00:00",2047.7,538.3,1,613.3,6.1,151.6,932.7,4.4,942.9,268.6,73.1,895.3,647.4,524.3
"2023-01-01 19:00:00",1749.5,538.5,0.7,433.2,5.4,154.6,655.6,3.3,614.3,244.5,59.3,855.3,751.5,617.4
"2023-01-01 20:00:00",1362.3,498,0.5,353.7,4.7,162,484,2.7,390.8,219.1,49,793.1,766.3,658.7
"2023-01-01 21:00:00",1054,461.3,0.5,325.2,4.5,162.4,369.8,2.5,288.7,199.7,47.5,750.6,732.3,691.3
"2023-01-01 22:00:00",892.7,426.7,0.4,304.7,4.2,144.6,327.2,2.6,266.3,187.9,51.1,716.2,726.8,723.1
"2023-01-01 23:00:00",828,397.1,0.4,323,3.9,133.7,341.1,2.7,294,175.7,51.9,672.9,769.4,801.3
"2023-01-02 00:00:00",806.9,357,0.4,350.4,3.6,132.9,375,2.8,317.9,173.5,50.7,638.8,877.8,929.4
"2023-01-02 01:00:00",746.1,319.3,0.4,363.1,3.3,133.1,401.4,2.9,316.6,182.1,49,603.1,982.4,1055.9
"2023-01-02 02:00:00",669.4,266.9,0.4,374.1,3.3,133.8,434,2.8,327.4,183.4,47.6,559.2,1005.2,1152.7
"2023-01-02 03:00:00",748.9,265.8,0.4,399.2,3.3,145.6,495.8,2.8,396.9,191.3,46.5,545.7,1005.9,1244.5
"2023-01-02 04:00:00",882,261.5,0.5,423,3.6,163.5,558.3,2.7,499.1,191.2,46.5,563.8,994.5,1265.8
"2023-01-02 05:00:00",964.3,256.9,0.5,429.1,3.8,176.6,571.2,2.6,566.3,178.1,43.5,582.5,943.5,1255.5
"2023-01-02 06:00:00",1064.4,300.1,0.5,441.3,3.9,180,540.7,2.5,611.2,148.8,38,626.9,876.6,1240.4
"2023-01-02 07:00:00",1150.2,322.8,0.5,390.8,3.7,180.4,466.5,2.2,676.5,113.2,30.6,650.6,833.1,1233
"2023-01-02 08:00:00",1270.6,357.2,0.5,311.6,3.3,176.6,377.5,2,731.3,81.2,23.6,664.8,820.4,1238.1
"2023-01-02 09:00:00",1334.1,348.8,0.4,225.1,2.6,167.5,286.2,1.7,705.8,58.2,16.2,652.3,866,1205.1
"2023-01-02 10:00:00",1320.6,304.2,0.4,156.8,1.8,144,218.2,1.4,660.1,39.4,10.9,604.4,953.3,1133.2
"2023-01-02 11:00:00",1313.3,303.3,0.5,133.2,1.5,126.1,192,1.3,648.1,39.7,10.7,605.5,1059.3,1064.2
"2023-01-02 12:00:00",1285.9,312.7,0.5,145.4,1.6,121.7,207.5,1.3,624.9,57.7,12.9,590.3,1180.6,1034.6
"2023-01-02 13:00:00",1266.7,298.1,0.5,170.8,1.8,130.7,238.1,1.3,597.2,76.5,14.2,566.1,1393.7,1075.1
"2023-01-02 14:00:00",1222.4,269.6,0.5,193.7,1.9,152.5,266.2,1.2,545.2,82.5,13.5,559.9,1581.4,1152.8
"2023-01-02 15:00:00",1184.3,256.9,0.4,203.7,2.1,188,269.9,1,520.8,84.8,13,579.2,1660.8,1179
"2023-01-02 16:00:00",1081.1,225.1,0.4,206.4,2.3,203.1,250,0.8,481.3,79.5,14.1,543.6,1605.7,1159.4
"2023-01-02 17:00:00",935,192.5,0.3,243.4,2.7,196,267.4,0.8,426.8,84.3,19.8,485.6,1591.1,1123.6
"2023-01-02 18:00:00",810.9,192.9,0.3,336.3,3.3,181.4,380.1,1,356.9,98.4,30.3,446.3,1672.7,1110.4
"2023-01-02 19:00:00",715,223.4,0.2,462.5,4,178.1,593.6,1.3,273.1,125.1,45.5,465.4,1862.4,1148.4
"2023-01-02 20:00:00",651.3,260.9,0.2,563.3,4.6,193.6,825.8,1.9,203.3,166.9,63.8,549.5,2151.1,1216.9
"2023-01-02 21:00:00",591.2,282.4,0.2,635.3,5,212.9,966.5,2.6,168,218.8,82,623.8,2413.6,1322.2
"2023-01-02 22:00:00",548.1,286.7,0.3,699.2,5.8,224.6,1034.8,3.5,171.8,274.6,99.6,639.4,2570.4,1399.3
"2023-01-02 23:00:00",540.1,288.2,0.4,774.1,6.9,223,1105.7,4.5,216.8,324.4,115.8,643.5,2671.3,1451.8
"2023-01-03 00:00:00",563.4,281.4,0.5,841,7.6,226.5,1183,5.6,302,364.2,128.6,641.9,2883.4,1551.8
"2023-01-03 01:00:00",603.4,256.5,0.8,876.3,7.5,241.4,1227.8,6.7,438.9,389.3,147.9,605.4,3045.1,1701
"2023-01-03 02:00:00",725.9,262.6,1,949.6,8.4,258.8,1267.2,7.7,640.3,460.6,181.7,603.1,3287.2,2023.1
"2023-01-03 03:00:00",949.3,292.5,1.1,1097.1,8.8,272.1,1350,8.3,875.3,461,218.5,632.1,3375.8,2146
"2023-01-03 04:00:00",1277.5,343.6,1.1,1147.2,9,286.6,1463.2,8.9,1109.1,539.9,237.8,704.8,3560.1,2424.5
"2023-01-03 05:00:00",1597.4,409.6,1.2,1196.6,9.7,320.2,1574.2,10.2,1270,668.5,253.1,852.5,3622.4,2699.9
"2023-01-03 06:00:00",1824.8,465,1.3,1349.3,14.5,343.6,1627,11.3,1351.4,792.5,253.6,953.2,3659.2,2876.1
"2023-01-03 07:00:00",2040.6,543,1.5,1481.3,18.2,366.1,1695.4,13.3,1431.3,693.2,222.5,1031.1,3744.2,2979.6
"2023-01-03 08:00:00",2224.3,649.7,1.6,1371.7,18.4,396.4,1699.1,15.5,1549.8,631.3,227.5,1119.1,3649,3061.1
"2023-01-03 09:00:00",2396.5,768.4,1.9,1293.2,16.3,449.1,1711.7,16.6,1685.9,556,224.2,1241,3975.3,2983.9
"2023-01-03 10:00:00",2682.6,851,2.2,1146.5,14.2,534,1664.4,17.3,1835.1,550.9,236,1343,3885.5,2918.4
"2023-01-03 11:00:00",3055.5,988.8,3.1,1095.4,14.4,470.6,1501.5,17.3,1966.6,664.3,266.2,1386.4,3511.2,2603.4
"2023-01-03 12:00:00",3327.8,1038.3,3.7,1163.3,16.2,405.6,1499,17,2077.9,749.7,302.8,1273.8,3250.3,2323.6
"2023-01-03 13:00:00",3420.7,1023.2,3.9,1294.2,17.7,331.2,1585.3,17.3,2186,826.6,320.9,1258.9,3026.3,1873.6
"2023-01-03 14:00:00",3460.7,996.9,3.7,1473.7,19.4,311,1719.4,17.9,2222.9,857.3,330.7,1288.8,2975,1480.4
"2023-01-03 15:00:00",3427.5,979.6,4,1512.2,20.9,336.9,1813.7,18.8,2329.3,867.9,321.7,1325.1,2934.8,1211.4
"2023-01-03 16:00:00",3520.7,1025.8,4.3,1546,21.7,380.5,1868.5,19.8,2393.6,850.2,305.9,1406.5,3000.8,1003.7
"2023-01-03 17:00:00",3606.5,1091.7,4.7,1639.7,20.8,416.1,1786.2,20.1,2406.6,816.8,301.3,1456.6,3189.7,901.6
"2023-01-03 18:00:00",3705.9,1149.6,5.1,1692.7,19.6,441,1787.7,19.4,2441.4,811.1,291.2,1465.6,3395.7,872.2
"2023-01-03 19:00:00",3742.3,1159.7,5.2,1662.5,19,442.4,1874.2,18.7,2458.9,815.9,285.4,1501.7,3839.8,878
"2023-01-03 20:00:00",3717,1145.6,5.1,1680.2,19.1,517.6,1811.5,18.4,2457.1,828.5,287.4,1495,4457.3,826.1
"2023-01-03 21:00:00",3667.2,1120.7,4.7,1778.8,20,546.9,1852.6,18.3,2444.8,853.8,292.7,1443.3,4711.7,731.6
"2023-01-03 22:00:00",3603.5,1120.6,4.5,1862.1,20.7,563,2000,18.5,2411.5,865.3,294.7,1499.4,4880.5,650.6
"2023-01-03 23:00:00",3603,1150.5,4.6,1839.6,21,591.3,2038,18.5,2393,862.7,295.6,1574.6,4843.8,580.9
"2023-01-04 00:00:00",3635.1,1166.1,4.6,1782.2,21.1,642.9,2026.5,18.4,2389.4,850.4,303,1609,5031.8,678.7
"2023-01-04 01:00:00",3639.4,1160.9,4.5,1703,20.6,679.5,2014.8,18.2,2385.9,836.5,299.5,1549.7,5274.5,830.2
"2023-01-04 02:00:00",3612.3,1138.5,4.4,1678.5,20,697.9,1998.1,18.1,2374.6,817.1,298.4,1523.5,5434.6,913.1
"2023-01-04 03:00:00",3591.6,1121.1,4.4,1725.2,19.7,698.2,2015.1,18.2,2369.3,783.4,288.9,1514.4,5414.7,1032.1
"2023-01-04 04:00:00",3569,1110.4,4.4,1719,19,701.6,2029.3,18.1,2365.5,723.5,268.4,1526.3,5431.7,1162.5
"2023-01-04 05:00:00",3560.5,1090.9,4.4,1706.8,18.2,704.4,2019.1,17.2,2359.9,696.3,249.6,1543.3,5302.5,1249.4
"2023-01-04 06:00:00",3518.2,1057.9,4.2,1699.2,18.2,697.1,2003.3,16.1,2350.6,698.3,234.9,1564.6,5233.6,1292.4
"2023-01-04 07:00:00",3469.4,1053.9,3.8,1674,18.7,685.5,1994.2,15.6,2326,730.5,248.4,1570.2,5141.2,1311.3
"2023-01-04 08:00:00",3440.7,1057.5,3.5,1664.2,18.7,678.7,1983.6,15.6,2295.6,725.8,250.6,1565.4,4897,1351.1
"2023-01-04 09:00:00",3433.1,1065.7,3.7,1657,18.4,680.5,1968.6,16.1,2261.9,736.8,251.5,1555.3,4530.1,1334.1
"2023-01-04 10:00:00",3429.3,1066.1,3.9,1660.8,18.4,679.1,1957.7,15.8,2232.3,741.6,242.4,1553.6,4137.6,1280.2
"2023-01-04 11:00:00",3447.3,1081.8,4,1677.3,18.7,673.3,1956.4,15.6,2240.8,756.5,244.4,1562.3,3880.8,1273.2
"2023-01-04 12:00:00",3459.8,1095.5,4,1672.4,19.3,659.9,1939.6,15.8,2239.7,768,243.8,1565.4,3816.8,1298.5
"2023-01-04 13:00:00",3493.5,1114.4,4.1,1656.1,19.5,642.1,1919,16.1,2246.9,765.4,236.7,1572.4,3745.6,1330.3
"2023-01-04 14:00:00",3468.2,1103.1,4,1646.3,18.9,618.9,1913.7,15.7,2227.1,748.2,228.1,1565.7,3576,1381.4
"2023-01-04 15:00:00",3414.3,1080.6,3.7,1616.2,18.4,589.7,1897.8,15,2193.7,727.5,223.1,1556.6,3370.5,1459.8
"2023-01-04 16:00:00",3377.2,1066.6,3.5,1582.8,17.7,559,1882.7,14.4,2158.3,710.7,215.9,1543.4,3108.7,1526.3
"2023-01-04 17:00:00",3355.8,1058.3,3.3,1559.5,17.2,540.5,1863.2,13.4,2114.7,681.8,204.4,1539.7,2804,1542.6
"2023-01-04 18:00:00",3331.2,1051.8,3.1,1534.5,16.8,510.9,1852.5,12.8,2032.4,650.4,192.4,1534,2410.5,1532.1
"2023-01-04 19:00:00",3299.9,1048,2.9,1505.7,16.5,480.1,1817,12.1,1940.4,641,179.8,1523.1,1987.4,1543
"2023-01-04 20:00:00",3227.2,1037.1,2.8,1469,16.3,454.8,1750.3,11.7,1868.6,639.4,169.6,1502.8,1645.9,1490.9
"2023-01-04 21:00:00",3171.8,1020.1,2.7,1451.2,16,380.8,1676.3,11.3,1826,632.1,154.7,1481.1,1489.2,1436
"2023-01-04 22:00:00",3197.2,996.3,2.5,1425.1,15.4,329.8,1648,10.7,1864.4,607.9,138.7,1452.5,1471.6,1361.7
"2023-01-04 23:00:00",3117.9,958.5,2.5,1378.5,14.7,293.6,1618.4,10.1,1848.4,585,133.2,1397.2,1390,1284.7
"2023-01-05 00:00:00",3056.4,926.9,2.3,1287.6,14,259.5,1556.2,9.9,1799.2,555.7,130.1,1304.5,1352,1207
"2023-01-05 01:00:00",3036.3,886.6,2.2,1178.3,12.8,247.8,1497.4,9.4,1779.8,506.1,128,1219.5,1294,1110.5
"2023-01-05 02:00:00",2915.7,830.1,2.1,980.8,11.3,215.9,1311.7,8.6,1734.2,437.7,129.9,1183,1161,984.1
"2023-01-05 03:00:00",2772.2,763.2,1.9,834.9,9.8,186.7,1216.8,7.8,1641.8,351.9,136.3,1119.6,1030.9,885.2
"2023-01-05 04:00:00",2576.6,691.7,1.7,726.5,8.2,141,1032.2,7.6,1541.1,326.5,146.9,1023.7,956.3,793.3
"2023-01-05 05:00:00",2358.4,619.1,1.5,676.7,7.4,116.5,829.5,7.8,1394.1,349.5,152.5,923,998.9,667.5
"2023-01-05 06:00:00",2161.9,556.5,1.2,711.9,7,99.5,777.2,8,1252.4,402.8,151.1,850.3,1091.2,580.7
"2023-01-05 07:00:00",2027.9,524.3,1,763.7,7.6,110.1,795.8,8.3,1253.8,468.1,147.2,797.4,1131.8,578.9
"2023-01-05 08:00:00",1883.8,498.9,1,834.2,9.1,143.9,819.1,8.3,1195.1,482.4,147.2,767.1,1251.1,642.8
"2023-01-05 09:00:00",1617.5,450.9,0.9,933.3,9.6,145.4,900.3,7.6,1079.9,432.3,154.3,679.2,1347.4,716.3
"2023-01-05 10:00:00",1387.4,453.5,1,1091.1,10.5,140.7,1181.6,7.8,955.2,471,166.4,640.1,1602.4,821.6
"2023-01-05 11:00:00",1465.7,505.2,1.2,1271.6,11.7,149.6,1477.1,8.5,1130,518.7,171.8,668.1,2024,1017.5
"2023-01-05 12:00:00",1786.7,583.8,1.3,1358.3,12.9,196,1538,9.6,1345.7,572.4,179.9,770.3,2773.7,1252.1
"2023-01-05 13:00:00",2044.2,635.7,1.4,1431.8,13.9,285.8,1585,10.2,1480.9,582,179.6,925.9,3191.1,1577
"2023-01-05 14:00:00",2203,716.7,1.8,1471,14.3,361.8,1666.8,10.2,1462.2,572.6,185.4,1075.5,3668.4,1998
"2023-01-05 15:00:00",2364.2,783.4,2,1547.9,14.5,399.1,1762.1,10.7,1555.1,578.9,189.8,1171.8,4307.9,2523.8
"2023-01-05 16:00:00",2503.6,809.7,2,1608.5,14.7,451.4,1835.3,11.2,1589.1,617,187.7,1254.1,5146.5,3126.5
"2023-01-05 17:00:00",2645.7,868,2.1,1619.5,15.4,495.7,1888.4,12,1640.4,636.4,191.7,1318.6,5573.7,3618.1
"2023-01-05 18:00:00",2753.7,911.2,2.3,1560.1,15.6,543.1,1876.5,12.7,1689.8,622.5,190.9,1371.3,5659.7,3906.9
"2023-01-05 19:00:00",2818,938.8,2.6,1443.8,15.6,548.8,1813.9,13.3,1726.4,589,189.8,1394,5396,4014.7
"2023-01-05 20:00:00",2933,972.5,2.8,1366.4,15,535.4,1735.5,14.4,1772.2,536.1,177.1,1425.1,5103.8,4062.4
"2023-01-05 21:00:00",3112.2,1020.8,3.1,1273.4,14.2,512.8,1641.1,14.7,1885.8,474.5,144.6,1403.7,5020.8,4131.6
"2023-01-05 22:00:00",3316,1045.8,3.3,1249.4,13.1,490.5,1684.8,15.2,1979.9,400.2,113.8,1363.8,5089,4229.3
"2023-01-05 23:00:00",3395.1,1043.1,3.4,1301.6,11.6,477.7,1721.5,15.3,2045,375.5,101.1,1345.3,5288.9,4353.6
"2023-01-06 00:00:00",3397.8,990.3,3.5,1346.7,10.6,492,1760.6,14.4,2078.9,328.7,63.9,1292.6,5531.4,4490.9
"2023-01-06 01:00:00",3322.8,937.1,3.6,1379.7,9.6,517.5,1791.6,12.5,2115.3,354,49.2,1236,5739,4617.7
"2023-01-06 02:00:00",3257.6,827.6,3.5,1393.1,9,542,1815.2,8.9,2192.4,376.4,52.2,1212.1,5969.9,4709.3
"2023-01-06 03:00:00",3084.2,695.3,2.7,1433.6,9.1,579.7,1846.3,5.6,2254,386.8,53.6,1247.1,6228.5,4800.9
"2023-01-06 04:00:00",2902.4,682.7,2,1445.2,8.8,619.9,1875.9,3.7,2135.3,382.3,52.1,1267.8,6414.8,4874.7
"2023-01-06 05:00:00",2710.1,663.8,1.3,1426.4,8.8,647.3,1911.4,2.9,1798.3,392,54.4,1292.1,6471.3,4909.4
"2023-01-06 06:00:00",2446.7,676.4,1,1384.4,9.2,664,1893.6,2.6,1312.8,413.9,58.6,1282.6,6393.5,4911.5
"2023-01-06 07:00:00",2290.9,703.1,1,1301.7,9.7,669.4,1853.9,2.7,938,402.8,66.1,1243.4,6162.9,4857.6
"2023-01-06 08:00:00",2099.2,686.6,1,1118.2,9.6,663.5,1750.8,2.8,797.2,389.2,76.3,1213.7,5809.3,4772.1
"2023-01-06 09:00:00",2036.1,703.9,0.8,942.3,8.5,640.1,1595.8,3.1,670.9,331.8,87.3,1179.4,5394.7,4588.9
"2023-01-06 10:00:00",1970.4,657.7,0.7,893.8,7.9,600.5,1387.3,3.8,601.4,368.5,94.6,1048.4,4845.1,4360.3
"2023-01-06 11:00:00",1885.5,610.9,0.7,1019.6,9.4,543,1312.1,4.3,641.7,369.4,99.4,976.2,4274.2,4088.2
"2023-01-06 12:00:00",1891.5,639.4,0.7,1133.7,10.3,475.6,1299.8,4.8,714.5,346.7,109.3,975.1,3750.6,3764.5
"2023-01-06 13:00:00",1922.9,656.1,0.6,1131.1,9.6,391.3,1258.2,5.4,825,300.9,140.7,999.6,3028.7,3225.4
"2023-01-06 14:00:00",1853.7,634.6,0.8,1063.9,8.5,299.6,1230,6.9,993.3,298.1,184.9,1008.3,2353.6,2527.6
"2023-01-06 15:00:00",1901.8,621.7,1.2,969.3,8.7,255.4,1225.6,9.3,1176.6,398.6,221.5,1018.2,2046.9,1915.3
"2023-01-06 16:00:00",2055.2,614.4,1.4,902.1,10.2,255.8,1229.5,11.6,1420.5,624.4,256.8,1036.3,2051.1,1544.4
"2023-01-06 17:00:00",2211,603.4,1.7,1011.3,13.4,282.3,1219.7,13.1,1602.2,738.8,264.2,990.6,2389.4,1424.2
"2023-01-06 18:00:00",2266.9,625.3,2.3,1187.8,15.7,302.5,1328.9,14.7,1675.7,738.1,264,932.9,2826.7,1420.6
"2023-01-06 19:00:00",2441.1,703.7,2.5,1414.7,17.5,293.7,1487.2,15.9,1805.4,714.6,256.6,916.4,3222.6,1541.8
"2023-01-06 20:00:00",2843.7,871.2,3,1489,17.8,304.2,1639.1,17.3,1962.6,705.2,253.5,1043.3,3611.7,1735.7
"2023-01-06 21:00:00",3175.5,978.9,3.5,1516.1,17.3,331.1,1684.4,18.1,2080.5,690.6,262.8,1307.1,3880.4,1985.1
"2023-01-06 22:00:00",3185.8,958.2,4,1549.3,17.5,396.8,1735.1,18.6,2205.2,699.3,284.8,1311.9,4194.2,2173.5
"2023-01-06 23:00:00",3301.2,992.8,4.2,1505.7,18.5,398.4,1776.2,19.4,2233.4,740.4,306,1305.6,4387.7,2296.6
"2023-01-07 00:00:00",3334.2,1001.7,4.2,1473.8,20.2,415.4,1759,19.8,2210.8,786.4,326.9,1382.1,4679.2,2373.7
"2023-01-07 01:00:00",3376.9,1072.4,4.1,1516.5,21.9,421.7,1725.3,20.2,2204.1,841.6,340.1,1398.3,4821.6,2342.2
"2023-01-07 02:00:00",3440.7,1128.2,4.1,1575.9,22.8,441,1724.8,20.5,2215.4,877.6,345.8,1447.6,4364.3,2178.8
"2023-01-07 03:00:00",3449.8,1135.7,4,1623.1,23.3,484.8,1742.2,20.3,2208.8,892.5,340.8,1528.9,3548.8,1918.8
"2023-01-07 04:00:00",3434.2,1130.3,4,1689.9,23.6,491.7,1754.7,20.4,2209.9,878.6,328.5,1558.6,2822.3,1586.7
"2023-01-07 05:00:00",3457.3,1139.5,4.2,1655.5,23.6,497.1,1807.1,20.6,2222.7,839.7,299.8,1585.3,2267.5,1385.9
"2023-01-07 06:00:00",3497.8,1152.8,4.5,1534.2,23.5,541,1785,21.1,2245.1,755.8,248.6,1596.1,2098.4,1041.9
"2023-01-07 07:00:00",3584.3,1169.6,4.7,1267.7,22.9,568.4,1625.5,21.5,2305.3,625.1,207.5,1602,1961.4,774.5
"2023-01-07 08:00:00",3635.1,1181.7,5,930.2,21.2,556.1,1314.5,21.7,2329,509.1,183.7,1603.9,1876.2,699.5
"2023-01-07 09:00:00",3671.3,1194.7,5.3,805.6,17.8,508.9,1194.2,21.3,2347.2,490.2,160,1577.9,1840.3,708.1
"2023-01-07 10:00:00",3681.7,1192.1,5.3,763.7,15,468.7,1106,19.5,2353,419.7,175.1,1533,1893.7,716
"2023-01-07 11:00:00",3688,1171.8,5.1,824.7,12.9,438.6,1022.1,16.1,2368.4,462.2,230.5,1463.3,2253.5,833.9
"2023-01-07 12:00:00",3658.7,1116.9,4.6,1036.1,12.2,388.2,1087.3,14.6,2391.9,658.2,266.3,1403.8,2539.1,1078.2
"2023-01-07 13:00:00",3593.1,1021.8,4.2,1256,14.3,294.3,1236.1,14.7,2402,709.3,266.1,1345.3,2722,1384.8
"2023-01-07 14:00:00",3455.8,919.1,3.8,1412.2,16,276.9,1532.5,15.7,2374.6,691.7,264.4,1292.9,3390.8,1660
"2023-01-07 15:00:00",3387.7,900.6,3.5,1526.1,16.6,323.6,1751.7,16.4,2337.9,737.1,279.4,1289.4,4147.4,1976
"2023-01-07 16:00:00",3259.2,872.2,3.4,1579.6,17.3,390.3,1825.4,16.6,2289.8,753.8,280.8,1269.4,4680.8,2291.7
"2023-01-07 17:00:00",3252.9,884.6,3.4,1632.3,17.4,439.7,1881.8,16.1,2248.8,748.8,272,1316.1,5023.9,2644.9
"2023-01-07 18:00:00",3248.4,895.3,3.3,1683.7,17.2,461.7,1921.4,14.8,2219.6,753.9,269.2,1348.2,5305.7,2979.5
"2023-01-07 19:00:00",3236.6,900.9,2.9,1728.4,17.4,489.2,1948.4,13.8,2181.9,766.9,269.1,1357.1,5630.4,3286.4
"2023-01-07 20:00:00",3184.4,863,2.4,1762.4,17.4,505.1,1976.1,13.6,2136.4,779.2,265.2,1365.9,5783.7,3507
"2023-01-07 21:00:00",3131.2,834.3,2.1,1778,17,526.6,1996.3,13.8,2080.7,779.2,254.1,1344,5762.8,3625.9
"2023-01-07 22:00:00",3111.1,866.9,2.2,1765.7,17,552.3,2013.4,14.1,2004.3,751,240,1375.4,5684,3729
"2023-01-07 23:00:00",3079.7,890,2.5,1707.4,16.7,576.2,2008.9,14.1,1926.8,688.6,225.8,1420.1,5859.8,3864.5
"2023-01-08 00:00:00",3061.1,893.5,2.5,1606,15.9,605.6,1973.9,14,1901.4,645.9,213.3,1450.2,5987.6,3901.4
"2023-01-08 01:00:00",3075.5,885.2,2.6,1487.7,14.9,602.4,1911.8,14,1952.7,590.5,196.3,1429,5970.7,4013.6
"2023-01-08 02:00:00",3102.5,864.9,2.8,1363.6,13.1,570.2,1831.1,13.5,2008.4,527.8,182.3,1402,5740.7,4159.8
"2023-01-08 03:00:00",3100.5,820.8,2.7,1229,11.7,521.3,1727,13,2048.3,489,170.6,1342,5448.5,4295.9
"2023-01-08 04:00:00",3055.2,783.2,2.6,1064.2,9.7,464.5,1618.3,12.6,2045.1,459.4,160.5,1232.5,5217.2,4380.7
"2023-01-08 05:00:00",2982.1,772.7,2.4,929.4,9.1,423.7,1541.9,12.8,2049.6,466.9,164,1159.2,5101.6,4455.2
"2023-01-08 06:00:00",2981.4,760.1,2.4,894.7,9.5,411.7,1469.7,12.6,2084.1,490.5,171.5,1129.2,4943.7,4480
"2023-01-08 07:00:00",3043,771.3,2.7,945.9,9.9,376.7,1458.5,12.8,2188.4,482.4,165.8,1128.5,4728.6,4507.5
"2023-01-08 08:00:00",3113.8,793.9,2.8,1035.7,9.7,344.4,1469.9,12.9,2231.2,427.1,158.8,1143.7,4634.2,4526.7
"2023-01-08 09:00:00",3145.9,803.4,2.9,944.3,8.9,333.1,1482.4,12.6,2248.8,369.7,170.4,1193.1,4465.4,4481.5
"2023-01-08 10:00:00",3151,805.1,3,877,8.2,350.7,1426.2,13.9,2275.6,385.4,196,1226.3,4274.1,4392.4
"2023-01-08 11:00:00",3211.4,814.8,3.3,956.1,8.6,363.6,1440.2,14.9,2312.3,409.9,234,1215.5,4229.6,4335.6
"2023-01-08 12:00:00",3214.3,789.9,3.8,810.3,9,374.6,1393,15.7,2342.4,512.9,260.4,1189.7,4238.9,4304.6
"2023-01-08 13:00:00",3257.1,769.2,4.3,612.9,9.6,365.4,1217.3,15.5,2384.1,641.5,265.6,1094.1,4202.5,4217.9
"2023-01-08 14:00:00",3344.5,798.4,3.9,544,12.6,313.6,1120.2,14.6,2397.5,692.2,250.8,987.8,4125.8,4082.9
"2023-01-08 15:00:00",3451.9,858.1,3.2,595.6,14.2,266.3,1135.7,14.1,2334.5,604.1,232.2,913.7,4049.7,3863.3
"2023-01-08 16:00:00",3404.8,860.1,2.5,685.9,12.7,260.6,1193.2,13.3,2180,470.5,216.5,872.8,3937.4,3507.8
"2023-01-08 17:00:00",3196.8,820.6,1.8,756,10.1,264.6,1245.8,12.3,2006.9,400.1,214.5,876,3639.7,2988.4
"2023-01-08 18:00:00",2847.5,744,1.5,774.6,8.4,270.8,1277.8,11.3,1774,370,212.1,889.2,3327.3,2503.2
"2023-01-08 19:00:00",2647.1,679.4,1.2,739.7,8,282.9,1242.2,11.5,1705.9,285.3,203.2,928.5,2812.4,2162.2
"2023-01-08 20:00:00",2406,649.3,1.1,824,7.7,303.1,1246.9,11.8,1466.3,252.7,218.3,919.2,2232.2,1862.6
"2023-01-08 21:00:00",2241,600.7,1.2,920.1,7.1,303.6,1273.3,11,1451.6,337.1,252.7,899.4,1975.2,1591.9
"2023-01-08 22:00:00",2235.4,561.7,1.1,1023.9,6.7,292.4,1284.9,10.7,1560.4,494.1,261.2,901.2,1919.4,1392.4
